model,prompt_id,prompt,target,target_id,topic,fact_id,template_id,prompt_observed_condition,target_rank_final,final_top1_token,final_top1_prob_topk,final_top8_tokens
bert-base-uncased,176,Morocco is located in [MASK].,africa,3088,continent,continent:morocco,t0,error,3,morocco,0.2691659821148383,morocco algeria africa europe spain tunisia egypt libya
bert-base-uncased,177,The continent containing Morocco is [MASK].,africa,3088,continent,continent:morocco,t1,error,15,uninhabited,0.2255835549480103,uninhabited disputed extinct unknown small algeria large uncertain
bert-base-uncased,178,Nigeria is located in [MASK].,africa,3088,continent,continent:nigeria,t0,error,8,nigeria,0.14349332753628,nigeria ghana cameroon brazil benin india egypt africa
bert-base-uncased,179,The continent containing Nigeria is [MASK].,africa,3088,continent,continent:nigeria,t1,error,3,uninhabited,0.1613291189720983,uninhabited disputed africa african unknown nigeria cameroon extinct
bert-base-uncased,180,Ghana is located in [MASK].,africa,3088,continent,continent:ghana,t0,error,3,ghana,0.5132801966477376,ghana togo africa brazil nigeria egypt india cameroon
bert-base-uncased,181,The continent containing Ghana is [MASK].,africa,3088,continent,continent:ghana,t1,error,3,uninhabited,0.2769442609648965,uninhabited disputed africa african unknown extinct not small
bert-base-uncased,182,The currency of Japan is the [MASK].,yen,18371,currency,currency:japan,t0,correct,1,yen,0.9207426518467582,yen ¥ [UNK] dollar jp currency japanese japan
bert-base-uncased,183,People in Japan pay with the [MASK].,yen,18371,currency,currency:japan,t1,error,28,money,0.2563510991872929,money bill goods cash same price coins benefits
bert-base-uncased,184,The currency of China is the [MASK].,yuan,11237,currency,currency:china,t0,error,2,[UNK],0.403469752145007,[UNK] yuan ¥ cfa yen prc roc dollar
bert-base-uncased,185,People in China pay with the [MASK].,yuan,11237,currency,currency:china,t1,error,45,money,0.3344201856214143,money bill goods price gold cash coins same
bert-base-uncased,194,The currency of Brazil is the [MASK].,real,2613,currency,currency:brazil,t0,error,10,dollar,0.4235935668949211,dollar euro para amazon bolivar currency brazilian jaguar
bert-base-uncased,195,People in Brazil pay with the [MASK].,real,2613,currency,currency:brazil,t1,error,973,money,0.3242358070855894,money bill goods price same food cash services
bert-base-uncased,196,The currency of Britain is the [MASK].,pound,9044,currency,currency:britain,t0,correct,1,pound,0.7930265532880251,pound sterling dollar penny euro uk britannia shillings
bert-base-uncased,197,People in Britain pay with the [MASK].,pound,9044,currency,currency:britain,t1,error,26,money,0.2570230046838915,money bill goods price benefits work gold wage
bert-base-uncased,198,The currency of Germany is the [MASK].,euro,9944,currency,currency:germany,t0,correct,1,euro,0.8399585997799104,euro mark saxony deutsche reich rhine pound german
bert-base-uncased,199,People in Germany pay with the [MASK].,euro,9944,currency,currency:germany,t1,error,3,money,0.2878531342035825,money bill euro tax goods price same euros
bert-base-uncased,200,The currency of France is the [MASK].,euro,9944,currency,currency:france,t0,correct,1,euro,0.8169695457468668,euro dollar cfa pound orange cent loire francs
bert-base-uncased,201,People in France pay with the [MASK].,euro,9944,currency,currency:france,t1,error,5,money,0.3153139712601974,money bill goods price euro same tax food
bert-base-uncased,202,The currency of Italy is the [MASK].,euro,9944,currency,currency:italy,t0,correct,1,euro,0.8507964600161592,euro fiat dollar € freedom italian republic euros
bert-base-uncased,203,People in Italy pay with the [MASK].,euro,9944,currency,currency:italy,t1,error,5,money,0.4325416993812314,money bill goods price euro tax same coins
bert-base-uncased,204,The currency of Spain is the [MASK].,euro,9944,currency,currency:spain,t0,correct,1,euro,0.6256219604752903,euro real spanish canary bolivar eagle pp condor
bert-base-uncased,205,People in Spain pay with the [MASK].,euro,9944,currency,currency:spain,t1,error,10,money,0.3716514876709831,money price bill same gold tax goods coins
bert-base-uncased,208,The largest planet is [MASK].,jupiter,13035,science,science:largest_planet,t0,correct,1,jupiter,0.3148141849171411,jupiter pluto mars saturn earth io venus neptune
bert-base-uncased,209,[MASK] is the largest planet in the solar system.,jupiter,13035,science,science:largest_planet,t1,error,5,it,0.9486202166207082,it pluto this earth jupiter mars io venus
bert-base-uncased,210,The nearest star to Earth is the [MASK].,sun,3103,science,science:nearest_star,t0,correct,1,sun,0.9564272129833572,sun moon sirius earth vega ira star aurora
bert-base-uncased,211,Earth orbits the [MASK].,sun,3103,science,science:nearest_star,t1,correct,1,sun,0.9163894259336466,sun moon earth stars star planet pole planets
bert-base-uncased,212,The red planet is [MASK].,mars,7733,science,science:red_planet,t0,error,63,dead,0.2444991057151297,dead gone destroyed dying lost here missing nearby
bert-base-uncased,213,[MASK] is often called the red planet.,mars,7733,science,science:red_planet,t1,error,6,it,0.9300975036641684,it this he she earth mars pluto venus
bert-base-uncased,214,Humans breathe [MASK].,oxygen,7722,science,science:breathing_gas,t0,error,5,fire,0.6915130868865005,fire blood air smoke oxygen water it slowly
bert-base-uncased,215,The gas humans need to breathe is [MASK].,oxygen,7722,science,science:breathing_gas,t1,error,2,toxic,0.2300832775351975,toxic oxygen dangerous gone poison poisonous different lethal
bert-base-uncased,218,The heart pumps [MASK].,blood,2668,science,science:heart,t0,error,32,faster,0.4167430371756385,faster wildly again frantically rapidly harder fast hard
bert-base-uncased,219,[MASK] is pumped by the heart.,blood,2668,science,science:heart,t1,correct,1,blood,0.4188416379420557,blood it water air oxygen fluid urine energy
bert-base-uncased,220,Bees make [MASK].,honey,6861,science,science:bee_product,t0,error,3,nests,0.24342685492908,nests noise honey eggs love sense it money
bert-base-uncased,221,[MASK] is made by bees.,honey,6861,science,science:bee_product,t1,error,2,it,0.8996886550439801,it honey food this pollen bread flour seed
bert-base-uncased,222,A spider spins a [MASK].,web,4773,science,science:spider_web,t0,correct,1,web,0.829626642494466,web leaf circle coin spider thread wheel spell
bert-base-uncased,223,Spiders are known for spinning a [MASK].,web,4773,science,science:spider_web,t1,correct,1,web,0.9693211027768284,web net thread leaf propeller stick circle sphere
bert-base-uncased,224,Gold is a [MASK].,metal,3384,science,science:gold,t0,error,14,color,0.1878423511631201,color commodity rule word colour virtue mineral property
bert-base-uncased,225,Iron and gold are both [MASK].,metal,3384,science,science:gold,t1,error,61,rare,0.1568279935598998,rare common metals available used essential metallic mined
bert-base-uncased,226,Two plus two equals [MASK].,four,2176,math,math:2+2,t0,error,4,one,0.3370659458260882,one three two four zero five ten seven
bert-base-uncased,227,The sum of two and two is [MASK].,four,2176,math,math:2+2,t1,error,44,one,0.2656642956737492,one zero called equal two 1 known then
bert-base-uncased,228,Five minus two equals [MASK].,three,2093,math,math:5-2,t0,error,3,one,0.1935097946265282,one five three two ten four zero seven
bert-base-uncased,229,Subtracting two from five gives [MASK].,three,2093,math,math:5-2,t1,error,2,one,0.2692294162040473,one three two four zero five more another
bert-base-uncased,230,Ten divided by two equals [MASK].,five,2274,math,math:10/2,t0,error,5,ten,0.3937153913353644,ten one seven nine five three zero six
bert-base-uncased,231,Half of ten is [MASK].,five,2274,math,math:10/2,t1,error,24,free,0.0945929409070904,free empty one good full right true perfect
bert-base-uncased,232,Three plus four equals [MASK].,seven,2698,math,math:3+4,t0,error,7,three,0.2277313881290081,three four two one five ten seven six
bert-base-uncased,233,The sum of three and four is [MASK].,seven,2698,math,math:3+4,t1,error,71,zero,0.25420623794969,zero one equal two infinite three odd prime
bert-base-uncased,234,Six plus three equals [MASK].,nine,3157,math,math:6+3,t0,error,10,three,0.1275342025574896,three five seven six four one ten two
bert-base-uncased,235,The sum of six and three is [MASK].,nine,3157,math,math:6+3,t1,error,42,zero,0.2269365683172471,zero equal one three two odd four prime
bert-base-uncased,236,Twelve divided by three equals [MASK].,four,2176,math,math:12/3,t0,error,5,ten,0.1878513126762501,ten twelve seven six four one three nine
bert-base-uncased,237,One third of twelve is [MASK].,four,2176,math,math:12/3,t1,error,123,female,0.2303455524855188,female male white black missing gold empty dead
bert-base-uncased,238,A square has [MASK] sides.,four,2176,math,math:square_sides,t0,error,3,two,0.2854897145140528,two three four five 3 2 six 4
bert-base-uncased,239,The number of sides in a square is [MASK].,four,2176,math,math:square_sides,t1,error,22,infinite,0.0862921896410474,infinite 2 zero n 1 one small two
bert-base-uncased,240,A triangle has [MASK] sides.,three,2093,math,math:triangle_sides,t0,error,2,two,0.3185608818919082,two three four 3 five six 2 4
bert-base-uncased,241,The number of sides in a triangle is [MASK].,three,2093,math,math:triangle_sides,t1,error,10,n,0.1016088229175363,n 1 2 zero infinite one 3 two
bert-base-uncased,242,The opposite of hot is [MASK].,cold,3147,antonym,antonym:hot,t0,error,2,hot,0.4607196185982537,hot cold cool warm heat dry dark negative
bert-base-uncased,243,Hot has the opposite meaning of [MASK].,cold,3147,antonym,antonym:hot,t1,error,2,hot,0.7494104659795485,hot cold heat warm fire cool water wet
bert-base-uncased,244,The opposite of up is [MASK].,down,2091,antonym,antonym:up,t0,error,2,up,0.4913463809597294,up down right wrong out opposite over left
bert-base-uncased,245,Up has the opposite meaning of [MASK].,down,2091,antonym,antonym:up,t1,error,2,up,0.6327383277043324,up down out life time it right a
bert-base-uncased,246,The opposite of left is [MASK].,right,2157,antonym,antonym:left,t0,correct,1,right,0.9488240732599454,right left correct opposite straight up center forward
bert-base-uncased,247,Left has the opposite meaning of [MASK].,right,2157,antonym,antonym:left,t1,correct,1,right,0.8892982382064489,right left good free freedom no wrong yes
bert-base-uncased,248,The opposite of day is [MASK].,night,2305,antonym,antonym:day,t0,correct,1,night,0.5470504843704043,night day evening morning time hour darkness noon
bert-base-uncased,249,Day has the opposite meaning of [MASK].,night,2305,antonym,antonym:day,t1,error,2,day,0.4154827910584833,day night month time week evening eve year
bert-base-uncased,250,The opposite of yes is [MASK].,no,2053,antonym,antonym:yes,t0,error,2,yes,0.2536952442809186,yes no true wrong false not negative impossible
bert-base-uncased,251,Yes has the opposite meaning of [MASK].,no,2053,antonym,antonym:yes,t1,error,2,yes,0.6456074242102399,yes no truth not god good true love
bert-base-uncased,252,The opposite of black is [MASK].,white,2317,antonym,antonym:black,t0,correct,1,white,0.5245914128007806,white black red blue yellow green brown orange
bert-base-uncased,253,Black has the opposite meaning of [MASK].,white,2317,antonym,antonym:black,t1,correct,1,white,0.3264358117282878,white black red yellow color blue gold green
bert-base-uncased,254,The opposite of old is [MASK].,new,2047,antonym,antonym:old,t0,correct,1,new,0.6148325724717045,new old young modern newer older younger ancient
bert-base-uncased,255,Old has the opposite meaning of [MASK].,new,2047,antonym,antonym:old,t1,correct,1,new,0.4784346170539102,new old modern young ancient good great common
bert-base-uncased,256,The opposite of fast is [MASK].,slow,4030,antonym,antonym:fast,t0,error,2,fast,0.4884055728418755,fast slow speed slower cold faster quick hard
bert-base-uncased,257,Fast has the opposite meaning of [MASK].,slow,4030,antonym,antonym:fast,t1,error,3,fast,0.5451444661003584,fast speed slow time faster run stop quick
bert-base-uncased,258,The opposite of happy is [MASK].,sad,6517,antonym,antonym:happy,t0,error,2,happy,0.4806932604599522,happy sad happiness good love beautiful perfect not
bert-base-uncased,259,Happy has the opposite meaning of [MASK].,sad,6517,antonym,antonym:happy,t1,error,6,happy,0.480439633948178,happy happiness life good love sad fun joy
bert-base-uncased,260,The opposite of early is [MASK].,late,2397,antonym,antonym:early,t0,correct,1,late,0.401533308122253,late early typical young extreme later common female
bert-base-uncased,261,Early has the opposite meaning of [MASK].,late,2397,antonym,antonym:early,t1,error,4,early,0.2384265585774502,early age day late old time light spring
bert-base-uncased,262,The plural of child is [MASK].,children,2336,plural,plural:child,t0,error,9,child,0.4252489704292141,child son male one father no plural mother
bert-base-uncased,263,More than one child are called [MASK].,children,2336,plural,plural:child,t1,correct,1,children,0.1369879664051222,children joseph mary siblings sisters eds michael this
bert-base-uncased,264,The plural of mouse is [MASK].,mice,12328,plural,plural:mouse,t0,error,4,mouse,0.8237430263085882,mouse cat rat mice fox [UNK] unknown human
bert-base-uncased,265,More than one mouse are called [MASK].,mice,12328,plural,plural:mouse,t1,correct,1,mice,0.5394259039903698,mice mouse cats species cat such them pets
bert-base-uncased,266,The plural of foot is [MASK].,feet,2519,plural,plural:foot,t0,error,15,foot,0.6201566669963585,foot [UNK] no toe one two a plural
bert-base-uncased,267,More than one foot are called [MASK].,feet,2519,plural,plural:foot,t1,correct,1,feet,0.2805667131066136,feet toes foot legs heels nails shoes hooves
bert-base-uncased,268,The plural of tooth is [MASK].,teeth,4091,plural,plural:tooth,t0,error,3,tooth,0.5327449901905631,tooth dental teeth [UNK] bone v jaw plural
bert-base-uncased,269,More than one tooth are called [MASK].,teeth,4091,plural,plural:tooth,t1,correct,1,teeth,0.6303611752977366,teeth lobes tooth jaws dental such eyes seeds
bert-base-uncased,270,The plural of goose is [MASK].,geese,28519,plural,plural:goose,t0,error,4,goose,0.9195805271383172,goose duck fox geese hen [UNK] cock chicken
bert-base-uncased,271,More than one goose are called [MASK].,geese,28519,plural,plural:goose,t1,error,2,goose,0.3027737260371081,goose geese ducks there such together these them
