model,layer,subspace,scalar_distance_z,rho_abs_diff,left_prompt_id,right_prompt_id,left_condition,right_condition,left_rho,right_rho,left_prompt,right_prompt,left_target,right_target,left_final_top1,right_final_top1,left_final_top8,right_final_top8,left_entropy_topk,right_entropy_topk,absdiff_entropy_topk,left_varentropy_topk,right_varentropy_topk,absdiff_varentropy_topk,left_trace_fim,right_trace_fim,absdiff_trace_fim,left_grad_norm_sq,right_grad_norm_sq,absdiff_grad_norm_sq,left_top1_prob_topk_layer,right_top1_prob_topk_layer,absdiff_top1_prob_topk_layer
bert-base-uncased,11,delta_1d,0.3131931415828122,0.9121015112741137,77,98,correct,correct,0.9150076787900652,0.0029061675159515,"In Jordan, the capital city is [MASK].","In Jamaica, the capital city is [MASK].",amman,kingston,amman,kingston,amman baghdad jordan doha petra damascus hussein casablanca,kingston georgetown montreal santiago jamaica victoria reggae manchester,0.2774811477814444,0.343304675488486,0.06582352770704158,1.396399782559833,1.6143034022556026,0.21790361969576955,0.0043272860395733,0.0025290028171163,0.0017982832224569998,0.0055290448755523,1.1864655134782078e-05,0.0055171802204175184,0.9599173595644672,0.9483691996877536,0.011548159876713648
bert-base-uncased,12,delta_1d,0.6106144522981521,0.911517766579765,84,223,correct,correct,0.951158410061694,0.039640643481929,The capital of Vietnam is [MASK].,Spiders are known for spinning a [MASK].,hanoi,web,hanoi,web,hanoi saigon hue bangkok paris nguyen vietnam nam,web net thread leaf propeller stick circle sphere,0.3767096079730577,0.2269215773665372,0.1497880306065205,0.783812116758422,1.2427380220693611,0.45892590531093913,0.0007727078191215,0.0002688832422503,0.0005038245768712,0.0005760764638075,1.324597765176782e-05,0.0005628304861557322,0.9022766332198308,0.969321278175844,0.06704464495601326
distilbert-base-uncased,6,state_1d,0.475688496542711,0.9084005931967817,58,334,correct,correct,0.9804392378845048,0.0720386446877231,Serbia's capital city is [MASK].,Romeo and [MASK] are Shakespeare characters.,belgrade,juliet,belgrade,juliet,belgrade skopje serbia sarajevo sofia zagreb thessaloniki bratislava,juliet juliette hamlet venus cleopatra julia romeo delilah,0.0857157261018782,0.0217795544482174,0.0639361716536608,0.5299428402346049,0.139531376188938,0.39041146404566696,0.000165881938958,3.1121240171976543e-06,0.00016276981494080234,8.618839945775727e-05,3.128198521180066e-08,8.615711747254547e-05,0.9891503378505502,0.9972879379824976,0.00813760013194742
bert-base-uncased,11,delta_1d,0.25026783939709346,0.9083298844914319,97,246,correct,correct,0.0588277991553549,0.9671576836467868,Jamaica's capital city is [MASK].,The opposite of left is [MASK].,kingston,right,kingston,right,kingston santiago georgetown jamaica montreal salvador victoria manchester,right left correct opposite straight up center forward,0.1586783191950561,0.1775776853960603,0.018899366201004214,0.9126959910606038,0.7186853512831188,0.194010639777485,0.001220863661529,0.0032083419807146,0.0019874783191856002,6.555048529684234e-05,0.0022300609519136,0.0021645104666167575,0.9791160790823656,0.9672289826474622,0.011887096434903488
bert-base-uncased,12,state_1d,0.12493310973530646,0.9066421738849132,79,221,correct,error,0.9069930255571002,0.000350851672187,Lebanon's capital city is [MASK].,[MASK] is made by bees.,beirut,honey,beirut,it,beirut tyre tripoli acre damascus bethlehem aleppo lebanon,it honey food this pollen bread flour seed,0.3995592420671163,0.4570424735439874,0.05748323147687112,1.399506735537248,1.442613128434301,0.04310639289705298,0.0001557782950009,0.0001608391594197,5.0608644188000036e-06,0.0001977360646879,8.140765140662595e-08,0.00019765465703649337,0.9226211217526692,0.8996883886614663,0.022932733091202917
distilbert-base-uncased,6,delta_1d,0.33190229816125294,0.9046259790664789,55,335,correct,correct,0.0137010147100125,0.9183269937764914,Bulgaria's capital city is [MASK].,The title pair is Romeo and [MASK].,sofia,juliet,sofia,juliet,sofia ruse skopje thessaloniki bulgaria constantine kiev bucharest,juliet juliette delilah venus cleopatra romeo julia judy,0.1289882004963202,0.0386948069343097,0.09029339356201051,0.4678289158967925,0.2010223556514461,0.2668065602453464,0.0002574980005054,0.0002735121151934,1.6014114687999995e-05,1.650492879834209e-06,5.049150040845143e-05,4.8841007528617224e-05,0.9750692085394064,0.9942566196425214,0.01918741110311506
distilbert-base-uncased,6,state_1d,0.06733359142334418,0.9043055247703377,88,334,correct,correct,0.9763441694580608,0.0720386446877231,Peru's capital city is [MASK].,Romeo and [MASK] are Shakespeare characters.,lima,juliet,lima,juliet,lima concepcion peru santiago bogota mendoza cordoba toledo,juliet juliette hamlet venus cleopatra julia romeo delilah,0.0278121721977505,0.0217795544482174,0.006032617749533099,0.1946847949956908,0.139531376188938,0.05515341880675281,3.0925082559246284e-05,3.1121240171976543e-06,2.781295854204863e-05,5.878220039234957e-06,3.128198521180066e-08,5.846938054023156e-06,0.9967762867492798,0.9972879379824976,0.0005116512332178358
distilbert-base-uncased,6,state_1d,0.5070007528593611,0.9040565819810963,334,336,correct,correct,0.0720386446877231,0.9760952266688194,Romeo and [MASK] are Shakespeare characters.,Sherlock [MASK] is a fictional detective.,juliet,holmes,juliet,holmes,juliet juliette hamlet venus cleopatra julia romeo delilah,holmes watson doyle sherlock jones frost baker hyde,0.0217795544482174,0.0810815293259331,0.0593019748777157,0.139531376188938,0.5373527272395586,0.39782135105062066,3.1121240171976543e-06,0.0002984794472403,0.00029536732322310236,3.128198521180066e-08,0.0001565546884054,0.0001565234064201882,0.9972879379824976,0.9903212691393408,0.006966668843156776
bert-base-uncased,11,delta_1d,0.5235330384295177,0.9030653038153713,96,247,correct,correct,0.0719105019136189,0.9749758057289902,The capital of Jamaica is [MASK].,Left has the opposite meaning of [MASK].,kingston,right,kingston,right,kingston georgetown santiago montreal jamaica havana mona victoria,right left good free freedom no wrong yes,0.1241192744264577,0.3518820732907323,0.22776279886427458,0.7600414292727479,0.8388444665031446,0.07880303723039672,0.0006860097619653,0.0073462805075917,0.006660270745626399,3.749383654857921e-05,0.0060081779898887,0.0059706841533401205,0.9844305178956992,0.9074532169004816,0.0769773009952176
bert-base-uncased,12,state_1d,0.6009906944073401,0.9028761173307542,152,221,correct,error,0.9032269690029412,0.000350851672187,The language of Bulgaria is [MASK].,[MASK] is made by bees.,bulgarian,honey,bulgarian,it,bulgarian macedonian english cyrillic turkish russian serbian german,it honey food this pollen bread flour seed,0.4908477676883883,0.4570424735439874,0.033805294144400866,1.9247435978498229,1.442613128434301,0.48213046941552196,0.0003383118264366,0.0001608391594197,0.00017747266701689996,0.0005881484543111,8.140765140662595e-08,0.0005880670466596933,0.91697928604706,0.8996883886614663,0.01729089738559375
bert-base-uncased,11,delta_1d,0.5532534250154405,0.9017737723466535,75,339,correct,error,0.901930883132342,0.0001571107856886,The capital of Jordan is [MASK].,[MASK] is traditionally credited with the Odyssey.,amman,homer,amman,he,amman baghdad damascus hussein bethlehem petra alexandria jordan,he homer she aristotle plato it paul alexander,0.2976411310456687,0.3277934312881979,0.030152300242529184,1.5215590434627295,1.1173530886571923,0.4042059548055372,0.0059619894389588,0.0019951240923917,0.0039668653465671,0.0081818830960105,3.502404863917059e-07,0.00818153285552411,0.9582086320616068,0.9313600554321086,0.026848576629498133
bert-base-uncased,12,state_1d,0.6006018879983445,0.9013218823794374,27,221,correct,error,0.9016727340516244,0.000350851672187,The capital of Portugal is [MASK].,[MASK] is made by bees.,lisbon,honey,lisbon,it,lisbon porto madeira vila maia palma benfica madrid,it honey food this pollen bread flour seed,0.7731075167761717,0.4570424735439874,0.3160650432321843,1.5152764957807152,1.442613128434301,0.07266336734641432,0.0001746625748765,0.0001608391594197,1.3823415456799978e-05,0.0002386385942601,8.140765140662595e-08,0.00023855718660869337,0.7575184025107146,0.8996883886614663,0.14216998615075171
distilbert-base-uncased,6,delta_1d,0.36263962400980093,0.8992278476137954,332,335,correct,correct,0.019099146162696,0.9183269937764914,Isaac [MASK] described gravity.,The title pair is Romeo and [MASK].,newton,juliet,newton,juliet,newton watts einstein ##son kepler darwin galileo marsden,juliet juliette delilah venus cleopatra romeo julia judy,0.07179494511498,0.0386948069343097,0.0331001381806703,0.5074025059824584,0.2010223556514461,0.3063801503310123,0.000152708672202,0.0002735121151934,0.00012080344299140002,1.4798928131655709e-06,5.049150040845143e-05,4.901160759528586e-05,0.9919733873589612,0.9942566196425214,0.0022832322835601992
bert-base-uncased,11,delta_1d,0.3053270145723525,0.8990247156163905,75,98,correct,correct,0.901930883132342,0.0029061675159515,The capital of Jordan is [MASK].,"In Jamaica, the capital city is [MASK].",amman,kingston,amman,kingston,amman baghdad damascus hussein bethlehem petra alexandria jordan,kingston georgetown montreal santiago jamaica victoria reggae manchester,0.2976411310456687,0.343304675488486,0.04566354444281728,1.5215590434627295,1.6143034022556026,0.09274435879287313,0.0059619894389588,0.0025290028171163,0.0034329866218424997,0.0081818830960105,1.1864655134782078e-05,0.008170018440875719,0.9582086320616068,0.9483691996877536,0.009839432373853207
bert-base-uncased,11,delta_1d,0.5967193011756858,0.8962993330510085,31,125,correct,error,0.0071409003084011,0.9034402333594096,Austria's capital city is [MASK].,"In Pakistan, the capital city is [MASK].",vienna,islamabad,vienna,karachi,vienna salzburg graz innsbruck wien tyrol ljubljana budapest,karachi islamabad lahore peshawar sindh dhaka kabul punjab,1.123363554795029,1.185316102530931,0.061952547735901975,1.1171404528751938,1.5613759431741308,0.44423549029893694,0.0012928353345891,0.0053471301720377,0.0040542948374486,1.0313449865598731e-05,0.0075427144709958,0.007532401021130202,0.6193909805116571,0.6574452364862551,0.038054255974597995
bert-base-uncased,12,delta_1d,0.17867753060591385,0.896101702422663,36,87,correct,correct,1.0335019229395644e-05,0.8961120374418924,The capital of Finland is [MASK].,The capital of Peru is [MASK].,helsinki,lima,helsinki,lima,helsinki stockholm tallinn finland riga hamilton oslo leningrad,lima concepcion peru mendoza santiago colon bogota rosario,0.0360162619331349,0.0587742052813957,0.022757943348260805,0.2682154003129839,0.414756065099456,0.1465406647864721,3.320121414352815e-05,0.0003669616929471,0.0003337604788035718,9.203414143836771e-11,0.0001363878827293,0.00013638779069515857,0.996078220995041,0.9933882737473284,0.002689947247712543
bert-base-uncased,12,delta_1d,0.23306855784743885,0.8959026657191145,38,87,correct,correct,0.0002093717227779,0.8961120374418924,"In Finland, the capital city is [MASK].",The capital of Peru is [MASK].,helsinki,lima,helsinki,lima,helsinki tallinn stockholm oslo hamilton finland vilnius gothenburg,lima concepcion peru mendoza santiago colon bogota rosario,0.0290452952477486,0.0587742052813957,0.0297289100336471,0.2204322637688447,0.414756065099456,0.1943238013306113,3.3941544484610474e-05,0.0003669616929471,0.00033302014846248954,1.5664797604471142e-09,0.0001363878827293,0.00013638631624953955,0.9968807004277138,0.9933882737473284,0.0034924266803854076
bert-base-uncased,12,state_1d,0.5490020417375795,0.8936159088335148,95,221,correct,error,0.8939667605057018,0.000350851672187,"In Cuba, the capital city is [MASK].",[MASK] is made by bees.,havana,honey,havana,it,havana santiago guantanamo caracas ponce cuba castro leon,it honey food this pollen bread flour seed,0.2883070666360068,0.4570424735439874,0.1687354069079806,1.0181168213531024,1.442613128434301,0.42449630708119845,0.0002267243560925,0.0001608391594197,6.588519667279999e-05,0.0002063560286539,8.140765140662595e-08,0.00020627462100249335,0.9441684955613328,0.8996883886614663,0.04448010689986648
bert-base-uncased,12,delta_1d,0.3754603930863371,0.8931788813524564,36,68,correct,correct,1.0335019229395644e-05,0.8931892163716858,The capital of Finland is [MASK].,"In Iran, the capital city is [MASK].",helsinki,tehran,helsinki,tehran,helsinki stockholm tallinn finland riga hamilton oslo leningrad,tehran kerman ##fahan iran kabul baghdad tbilisi bam,0.0360162619331349,0.108566324281564,0.0725500623484291,0.2682154003129839,0.5801628164354469,0.31194741612246296,3.320121414352815e-05,0.0003672776301856,0.0003340764160420718,9.203414143836771e-11,0.000190321494518,0.00019032140248385857,0.996078220995041,0.984317059154786,0.011761161840254997
bert-base-uncased,12,delta_1d,0.4307759131020435,0.8929798446489079,38,68,correct,correct,0.0002093717227779,0.8931892163716858,"In Finland, the capital city is [MASK].","In Iran, the capital city is [MASK].",helsinki,tehran,helsinki,tehran,helsinki tallinn stockholm oslo hamilton finland vilnius gothenburg,tehran kerman ##fahan iran kabul baghdad tbilisi bam,0.0290452952477486,0.108566324281564,0.0795210290338154,0.2204322637688447,0.5801628164354469,0.35973055266660214,3.3941544484610474e-05,0.0003672776301856,0.00033333608570098954,1.5664797604471142e-09,0.000190321494518,0.00019031992803823956,0.9968807004277138,0.984317059154786,0.012563641272927861
bert-base-uncased,12,state_1d,0.28363329000098014,0.8925324111997088,98,221,correct,error,0.8928832628718958,0.000350851672187,"In Jamaica, the capital city is [MASK].",[MASK] is made by bees.,kingston,honey,kingston,it,kingston georgetown montreal santiago jamaica victoria reggae manchester,it honey food this pollen bread flour seed,0.2822012653392391,0.4570424735439874,0.1748412082047483,1.4432495203789613,1.442613128434301,0.0006363919446603639,0.0001862509143706,0.0001608391594197,2.5411754950899977e-05,0.0002400128630483,8.140765140662595e-08,0.00023993145539689338,0.9599744543959916,0.8996883886614663,0.06028606573452533
distilbert-base-uncased,6,state_1d,0.13199428077217523,0.8890568062286011,122,335,correct,correct,0.987581210100412,0.098524403871811,"In Nepal, the capital city is [MASK].",The title pair is Romeo and [MASK].,kathmandu,juliet,kathmandu,juliet,kathmandu nepal dhaka patna kabul bam rai bangkok,juliet juliette delilah venus cleopatra romeo julia judy,0.0109918920958226,0.0386948069343097,0.027702914838487098,0.0934484714392312,0.2010223556514461,0.1075738842122149,3.805192007474537e-05,2.8538081203078163e-06,3.519811195443755e-05,3.511733868725153e-06,5.652140424018228e-08,3.4552124644849707e-06,0.9989207415811818,0.9942566196425214,0.004664121938660393
distilbert-base-uncased,6,state_1d,0.1916048906968624,0.8887428291319841,121,335,correct,correct,0.9872672330037952,0.098524403871811,Nepal's capital city is [MASK].,The title pair is Romeo and [MASK].,kathmandu,juliet,kathmandu,juliet,kathmandu nepal bangkok dhaka islamabad kabul bam beijing,juliet juliette delilah venus cleopatra romeo julia judy,0.0043835910645035,0.0386948069343097,0.0343112158698062,0.0415579195591969,0.2010223556514461,0.1594644360922492,1.236830305162873e-05,2.8538081203078163e-06,9.514494931320913e-06,5.074562890564664e-07,5.652140424018228e-08,4.509348848162842e-07,0.9996083953891336,0.9942566196425214,0.005351775746612164
bert-base-uncased,12,state_1d,0.5426533503131196,0.8868010122674708,120,210,correct,correct,0.9945135480193544,0.1077125357518837,The capital of Nepal is [MASK].,The nearest star to Earth is the [MASK].,kathmandu,sun,kathmandu,sun,kathmandu dhaka bam nepal jakarta nara amara bali,sun moon sirius earth vega ira star aurora,0.0540228008598288,0.2216397329422926,0.1676169320824638,0.3935676486410459,0.81952995311164,0.42596230447059413,0.0001115115888535,1.4843905132948986e-05,9.666768372055102e-05,4.364656796201046e-05,1.3103256770511469e-06,4.233624228495931e-05,0.9940782535680954,0.9564272389272648,0.03765101464083065
distilbert-base-uncased,6,state_1d,0.06197862071139931,0.8866370482784778,120,335,correct,correct,0.9851614521502888,0.098524403871811,The capital of Nepal is [MASK].,The title pair is Romeo and [MASK].,kathmandu,juliet,kathmandu,juliet,kathmandu nepal bam rai dhaka nepali patna islamabad,juliet juliette delilah venus cleopatra romeo julia judy,0.0278957822112636,0.0386948069343097,0.010799024723046096,0.2069751462997122,0.2010223556514461,0.005952790648266093,0.0001041585066626,2.8538081203078163e-06,0.00010130469854229218,2.1238329443859497e-05,5.652140424018228e-08,2.1181808039619315e-05,0.9969133635419783,0.9942566196425214,0.002656743899456915
